Ticker,Close_Price,Date_Price
GOOG,89.1500015258789,2022-12-19
GOOG,89.62999725341797,2022-12-20
GOOG,90.25,2022-12-21
GOOG,88.26000213623047,2022-12-22
GOOG,89.80999755859375,2022-12-23
GOOG,87.93000030517578,2022-12-27
GOOG,86.45999908447266,2022-12-28
GOOG,88.94999694824219,2022-12-29
GOOG,88.7300033569336,2022-12-30
GRTUSDT,0.6645,2022-01-01
GRTUSDT,0.6765,2022-01-02
GRTUSDT,0.6581,2022-01-03
GRTUSDT,0.6787,2022-01-04
GRTUSDT,0.6301,2022-01-05
GRTUSDT,0.6364,2022-01-06
GRTUSDT,0.5935,2022-01-07
GRTUSDT,0.5733,2022-01-08
GRTUSDT,0.5835,2022-01-09
GRTUSDT,0.5424,2022-01-10
GRTUSDT,0.5686,2022-01-11
GRTUSDT,0.5941,2022-01-12
GRTUSDT,0.5708,2022-01-13
GRTUSDT,0.5793,2022-01-14
GRTUSDT,0.5949,2022-01-15
GRTUSDT,0.5889,2022-01-16
GRTUSDT,0.5477,2022-01-17
GRTUSDT,0.5309,2022-01-18
GRTUSDT,0.5241,2022-01-19
GRTUSDT,0.5004,2022-01-20
GRTUSDT,0.4369,2022-01-21
GRTUSDT,0.4157,2022-01-22
GRTUSDT,0.4151,2022-01-23
GRTUSDT,0.3929,2022-01-24
GRTUSDT,0.414,2022-01-25
GRTUSDT,0.4045,2022-01-26
GRTUSDT,0.4049,2022-01-27
GRTUSDT,0.4141,2022-01-28
GRTUSDT,0.4103,2022-01-29
GRTUSDT,0.3995,2022-01-30
GRTUSDT,0.4086,2022-01-31
GRTUSDT,0.4387,2022-02-01
GRTUSDT,0.4044,2022-02-02
GRTUSDT,0.4062,2022-02-03
GRTUSDT,0.4405,2022-02-04
GRTUSDT,0.4478,2022-02-05
GRTUSDT,0.4729,2022-02-06
GRTUSDT,0.5066,2022-02-07
GRTUSDT,0.4741,2022-02-08
GRTUSDT,0.4875,2022-02-09
GRTUSDT,0.4611,2022-02-10
GRTUSDT,0.4182,2022-02-11
GRTUSDT,0.4189,2022-02-12
GRTUSDT,0.406,2022-02-13
GRTUSDT,0.404,2022-02-14
GRTUSDT,0.493,2022-02-15
GRTUSDT,0.487,2022-02-16
GRTUSDT,0.4367,2022-02-17
GRTUSDT,0.4124,2022-02-18
GRTUSDT,0.4173,2022-02-19
GRTUSDT,0.3915,2022-02-20
GRTUSDT,0.3571,2022-02-21
GRTUSDT,0.3823,2022-02-22
GRTUSDT,0.3533,2022-02-23
GRTUSDT,0.3616,2022-02-24
GRTUSDT,0.3607,2022-02-25
GRTUSDT,0.3483,2022-02-26
GRTUSDT,0.3363,2022-02-27
GRTUSDT,0.3772,2022-02-28
GRTUSDT,0.3754,2022-03-01
GRTUSDT,0.3742,2022-03-02
GRTUSDT,0.3648,2022-03-03
GRTUSDT,0.3397,2022-03-04
GRTUSDT,0.3468,2022-03-05
GRTUSDT,0.3291,2022-03-06
GRTUSDT,0.3292,2022-03-07
GRTUSDT,0.3355,2022-03-08
GRTUSDT,0.3463,2022-03-09
GRTUSDT,0.3257,2022-03-10
GRTUSDT,0.3191,2022-03-11
GRTUSDT,0.3186,2022-03-12
GRTUSDT,0.3341,2022-03-13
GRTUSDT,0.3656,2022-03-14
GRTUSDT,0.4256,2022-03-15
GRTUSDT,0.4547,2022-03-16
GRTUSDT,0.4091,2022-03-17
GRTUSDT,0.4108,2022-03-18
GRTUSDT,0.4108,2022-03-19
GRTUSDT,0.3902,2022-03-20
GRTUSDT,0.4117,2022-03-21
GRTUSDT,0.4105,2022-03-22
GRTUSDT,0.4242,2022-03-23
GRTUSDT,0.4399,2022-03-24
GRTUSDT,0.4091,2022-03-25
GRTUSDT,0.411,2022-03-26
GRTUSDT,0.431,2022-03-27
GRTUSDT,0.4333,2022-03-28
GRTUSDT,0.488,2022-03-29
GRTUSDT,0.4823,2022-03-30
GRTUSDT,0.4696,2022-03-31
GRTUSDT,0.4854,2022-04-01
GRTUSDT,0.5188,2022-04-02
GRTUSDT,0.517,2022-04-03
GRTUSDT,0.4926,2022-04-04
GRTUSDT,0.4596,2022-04-05
GRTUSDT,0.4122,2022-04-06
GRTUSDT,0.4314,2022-04-07
GRTUSDT,0.3943,2022-04-08
GRTUSDT,0.4055,2022-04-09
GRTUSDT,0.3841,2022-04-10
GRTUSDT,0.3488,2022-04-11
GRTUSDT,0.3732,2022-04-12
GRTUSDT,0.384,2022-04-13
GRTUSDT,0.3635,2022-04-14
GRTUSDT,0.3687,2022-04-15
GRTUSDT,0.3621,2022-04-16
GRTUSDT,0.3485,2022-04-17
GRTUSDT,0.3623,2022-04-18
GRTUSDT,0.3617,2022-04-19
GRTUSDT,0.363,2022-04-20
GRTUSDT,0.3543,2022-04-21
GRTUSDT,0.3538,2022-04-22
GRTUSDT,0.3538,2022-04-23
GRTUSDT,0.3571,2022-04-24
GRTUSDT,0.3606,2022-04-25
GRTUSDT,0.3373,2022-04-26
GRTUSDT,0.3676,2022-04-27
GRTUSDT,0.3584,2022-04-28
GRTUSDT,0.3504,2022-04-29
GRTUSDT,0.3066,2022-04-30
GRTUSDT,0.3158,2022-05-01
GRTUSDT,0.3076,2022-05-02
GRTUSDT,0.319,2022-05-03
GRTUSDT,0.3439,2022-05-04
GRTUSDT,0.3014,2022-05-05
GRTUSDT,0.2954,2022-05-06
GRTUSDT,0.292,2022-05-07
GRTUSDT,0.2995,2022-05-08
GRTUSDT,0.2385,2022-05-09
GRTUSDT,0.2458,2022-05-10
GRTUSDT,0.1523,2022-05-11
GRTUSDT,0.1342,2022-05-12
GRTUSDT,0.1487,2022-05-13
GRTUSDT,0.1923,2022-05-14
GRTUSDT,0.1997,2022-05-15
GRTUSDT,0.174,2022-05-16
GRTUSDT,0.1798,2022-05-17
GRTUSDT,0.1574,2022-05-18
GRTUSDT,0.161,2022-05-19
GRTUSDT,0.1508,2022-05-20
GRTUSDT,0.158,2022-05-21
GRTUSDT,0.1631,2022-05-22
GRTUSDT,0.1547,2022-05-23
GRTUSDT,0.1549,2022-05-24
GRTUSDT,0.1512,2022-05-25
GRTUSDT,0.138,2022-05-26
GRTUSDT,0.1361,2022-05-27
GRTUSDT,0.1374,2022-05-28
GRTUSDT,0.1425,2022-05-29
GRTUSDT,0.1568,2022-05-30
GRTUSDT,0.1636,2022-05-31
GRTUSDT,0.147,2022-06-01
GRTUSDT,0.1525,2022-06-02
GRTUSDT,0.1477,2022-06-03
GRTUSDT,0.1648,2022-06-04
GRTUSDT,0.156,2022-06-05
GRTUSDT,0.1587,2022-06-06
GRTUSDT,0.1548,2022-06-07
GRTUSDT,0.1491,2022-06-08
GRTUSDT,0.148,2022-06-09
GRTUSDT,0.1372,2022-06-10
GRTUSDT,0.1233,2022-06-11
GRTUSDT,0.1118,2022-06-12
GRTUSDT,0.1066,2022-06-13
GRTUSDT,0.1045,2022-06-14
GRTUSDT,0.1123,2022-06-15
GRTUSDT,0.0975,2022-06-16
GRTUSDT,0.0987,2022-06-17
GRTUSDT,0.099,2022-06-18
GRTUSDT,0.1031,2022-06-19
GRTUSDT,0.1039,2022-06-20
GRTUSDT,0.1098,2022-06-21
GRTUSDT,0.1047,2022-06-22
GRTUSDT,0.1116,2022-06-23
GRTUSDT,0.1156,2022-06-24
GRTUSDT,0.1166,2022-06-25
GRTUSDT,0.1081,2022-06-26
GRTUSDT,0.108,2022-06-27
GRTUSDT,0.1,2022-06-28
GRTUSDT,0.0948,2022-06-29
GRTUSDT,0.0955,2022-06-30
GRTUSDT,0.0922,2022-07-01
GRTUSDT,0.0944,2022-07-02
GRTUSDT,0.0946,2022-07-03
GRTUSDT,0.098,2022-07-04
GRTUSDT,0.0965,2022-07-05
GRTUSDT,0.0987,2022-07-06
GRTUSDT,0.1025,2022-07-07
GRTUSDT,0.0994,2022-07-08
GRTUSDT,0.1058,2022-07-09
GRTUSDT,0.1,2022-07-10
GRTUSDT,0.0916,2022-07-11
GRTUSDT,0.0873,2022-07-12
GRTUSDT,0.0939,2022-07-13
GRTUSDT,0.0961,2022-07-14
GRTUSDT,0.0985,2022-07-15
GRTUSDT,0.1014,2022-07-16
GRTUSDT,0.098,2022-07-17
GRTUSDT,0.11,2022-07-18
GRTUSDT,0.1147,2022-07-19
GRTUSDT,0.1046,2022-07-20
GRTUSDT,0.107,2022-07-21
GRTUSDT,0.1038,2022-07-22
GRTUSDT,0.1061,2022-07-23
GRTUSDT,0.1047,2022-07-24
GRTUSDT,0.0956,2022-07-25
GRTUSDT,0.0973,2022-07-26
GRTUSDT,0.1114,2022-07-27
GRTUSDT,0.1148,2022-07-28
GRTUSDT,0.1272,2022-07-29
GRTUSDT,0.132,2022-07-30
GRTUSDT,0.1281,2022-07-31
GRTUSDT,0.1237,2022-08-01
GRTUSDT,0.1168,2022-08-02
GRTUSDT,0.1179,2022-08-03
GRTUSDT,0.1201,2022-08-04
GRTUSDT,0.1309,2022-08-05
GRTUSDT,0.1275,2022-08-06
GRTUSDT,0.1283,2022-08-07
GRTUSDT,0.149,2022-08-08
GRTUSDT,0.1397,2022-08-09
GRTUSDT,0.1463,2022-08-10
GRTUSDT,0.1423,2022-08-11
GRTUSDT,0.1472,2022-08-12
GRTUSDT,0.1438,2022-08-13
GRTUSDT,0.1395,2022-08-14
GRTUSDT,0.134,2022-08-15
GRTUSDT,0.1302,2022-08-16
GRTUSDT,0.1226,2022-08-17
GRTUSDT,0.1148,2022-08-18
GRTUSDT,0.1055,2022-08-19
GRTUSDT,0.1027,2022-08-20
GRTUSDT,0.1081,2022-08-21
GRTUSDT,0.1109,2022-08-22
GRTUSDT,0.1137,2022-08-23
GRTUSDT,0.1146,2022-08-24
GRTUSDT,0.1159,2022-08-25
GRTUSDT,0.1025,2022-08-26
GRTUSDT,0.1034,2022-08-27
GRTUSDT,0.0991,2022-08-28
GRTUSDT,0.1064,2022-08-29
GRTUSDT,0.1028,2022-08-30
GRTUSDT,0.1026,2022-08-31
GRTUSDT,0.1049,2022-09-01
GRTUSDT,0.1029,2022-09-02
GRTUSDT,0.1017,2022-09-03
GRTUSDT,0.1045,2022-09-04
GRTUSDT,0.104,2022-09-05
GRTUSDT,0.0976,2022-09-06
GRTUSDT,0.1041,2022-09-07
GRTUSDT,0.1041,2022-09-08
GRTUSDT,0.1126,2022-09-09
GRTUSDT,0.1171,2022-09-10
GRTUSDT,0.1167,2022-09-11
GRTUSDT,0.1285,2022-09-12
GRTUSDT,0.1082,2022-09-13
GRTUSDT,0.1126,2022-09-14
GRTUSDT,0.1085,2022-09-15
GRTUSDT,0.1057,2022-09-16
GRTUSDT,0.1089,2022-09-17
GRTUSDT,0.0999,2022-09-18
GRTUSDT,0.1014,2022-09-19
GRTUSDT,0.0967,2022-09-20
GRTUSDT,0.0932,2022-09-21
GRTUSDT,0.1002,2022-09-22
GRTUSDT,0.1029,2022-09-23
GRTUSDT,0.1005,2022-09-24
GRTUSDT,0.1013,2022-09-25
GRTUSDT,0.1025,2022-09-26
GRTUSDT,0.0992,2022-09-27
GRTUSDT,0.0987,2022-09-28
GRTUSDT,0.0991,2022-09-29
GRTUSDT,0.0987,2022-09-30
GRTUSDT,0.0974,2022-10-01
GRTUSDT,0.0944,2022-10-02
GRTUSDT,0.0977,2022-10-03
GRTUSDT,0.1009,2022-10-04
GRTUSDT,0.1,2022-10-05
GRTUSDT,0.0989,2022-10-06
GRTUSDT,0.0978,2022-10-07
GRTUSDT,0.0963,2022-10-08
GRTUSDT,0.0963,2022-10-09
GRTUSDT,0.0913,2022-10-10
GRTUSDT,0.0887,2022-10-11
GRTUSDT,0.0876,2022-10-12
GRTUSDT,0.088,2022-10-13
GRTUSDT,0.0855,2022-10-14
GRTUSDT,0.0846,2022-10-15
GRTUSDT,0.0858,2022-10-16
GRTUSDT,0.0867,2022-10-17
GRTUSDT,0.0832,2022-10-18
GRTUSDT,0.0791,2022-10-19
GRTUSDT,0.0779,2022-10-20
GRTUSDT,0.0787,2022-10-21
GRTUSDT,0.0783,2022-10-22
GRTUSDT,0.0802,2022-10-23
GRTUSDT,0.0796,2022-10-24
GRTUSDT,0.0809,2022-10-25
GRTUSDT,0.0824,2022-10-26
GRTUSDT,0.0798,2022-10-27
GRTUSDT,0.0821,2022-10-28
GRTUSDT,0.0841,2022-10-29
GRTUSDT,0.0836,2022-10-30
GRTUSDT,0.0843,2022-10-31
GRTUSDT,0.0822,2022-11-01
GRTUSDT,0.0815,2022-11-02
GRTUSDT,0.087,2022-11-03
GRTUSDT,0.0949,2022-11-04
GRTUSDT,0.0984,2022-11-05
GRTUSDT,0.0901,2022-11-06
GRTUSDT,0.0903,2022-11-07
GRTUSDT,0.0757,2022-11-08
GRTUSDT,0.0582,2022-11-09
GRTUSDT,0.0694,2022-11-10
GRTUSDT,0.0663,2022-11-11
GRTUSDT,0.0621,2022-11-12
GRTUSDT,0.0616,2022-11-13
GRTUSDT,0.064,2022-11-14
GRTUSDT,0.0643,2022-11-15
GRTUSDT,0.0617,2022-11-16
GRTUSDT,0.0605,2022-11-17
GRTUSDT,0.0605,2022-11-18
GRTUSDT,0.06,2022-11-19
GRTUSDT,0.0569,2022-11-20
GRTUSDT,0.0539,2022-11-21
GRTUSDT,0.0551,2022-11-22
GRTUSDT,0.0621,2022-11-23
GRTUSDT,0.0624,2022-11-24
GRTUSDT,0.0624,2022-11-25
GRTUSDT,0.063,2022-11-26
GRTUSDT,0.0628,2022-11-27
GRTUSDT,0.0623,2022-11-28
GRTUSDT,0.0626,2022-11-29
GRTUSDT,0.0646,2022-11-30
GRTUSDT,0.0645,2022-12-01
GRTUSDT,0.065,2022-12-02
GRTUSDT,0.0628,2022-12-03
GRTUSDT,0.064,2022-12-04
GRTUSDT,0.0641,2022-12-05
GRTUSDT,0.0642,2022-12-06
GRTUSDT,0.0616,2022-12-07
GRTUSDT,0.0636,2022-12-08
GRTUSDT,0.0654,2022-12-09
GRTUSDT,0.0723,2022-12-10
GRTUSDT,0.0694,2022-12-11
GRTUSDT,0.0681,2022-12-12
GRTUSDT,0.0672,2022-12-13
GRTUSDT,0.0657,2022-12-14
GRTUSDT,0.0639,2022-12-15
GRTUSDT,0.0562,2022-12-16
GRTUSDT,0.058,2022-12-17
GRTUSDT,0.0576,2022-12-18
GRTUSDT,0.0551,2022-12-19
GRTUSDT,0.0573,2022-12-20
GRTUSDT,0.0574,2022-12-21
GRTUSDT,0.0585,2022-12-22
GRTUSDT,0.0584,2022-12-23
GRTUSDT,0.0579,2022-12-24
GRTUSDT,0.0579,2022-12-25
GRTUSDT,0.06,2022-12-26
GRTUSDT,0.0594,2022-12-27
GRTUSDT,0.0559,2022-12-28
GRTUSDT,0.0552,2022-12-29
GRTUSDT,0.0551,2022-12-30
GRTUSDT,0.0554,2022-12-31
GS,376.4012756347656,2022-01-03
GS,387.9695739746094,2022-01-04
GS,379.5433044433594,2022-01-05
GS,377.9247131347656,2022-01-06
GS,378.4769592285156,2022-01-07
GS,380.0574951171875,2022-01-10
GS,383.7516784667969,2022-01-11
GS,371.6217346191406,2022-01-12
GS,372.0882263183594,2022-01-13
GS,362.7003784179688,2022-01-14
GS,337.4310913085937,2022-01-18
GS,330.6900634765625,2022-01-19
GS,331.4327697753906,2022-01-20
GS,327.443359375,2022-01-21
GS,326.9482421875,2022-01-24
GS,325.1963195800781,2022-01-25
GS,326.2722473144531,2022-01-26
GS,324.7012634277344,2022-01-27
GS,330.3949279785156,2022-01-28
GS,337.6976928710937,2022-01-31
GS,346.6285705566406,2022-02-01
GS,345.6764221191406,2022-02-02
GS,341.69659423828125,2022-02-03
GS,349.9990539550781,2022-02-04
GS,350.522705078125,2022-02-07
GS,352.37939453125,2022-02-08
GS,356.59722900390625,2022-02-09
GS,352.82684326171875,2022-02-10
GS,345.6764221191406,2022-02-11
GS,342.991455078125,2022-02-14
GS,346.5142822265625,2022-02-15
GS,342.810546875,2022-02-16
GS,332.3468017578125,2022-02-17
GS,329.47137451171875,2022-02-18
GS,327.7861022949219,2022-02-22
GS,324.8536071777344,2022-02-23
GS,323.90142822265625,2022-02-24
GS,333.3559875488281,2022-02-25
GS,324.94879150390625,2022-02-28
GS,314.3275756835937,2022-03-01
GS,322.16180419921875,2022-03-02
GS,319.3269348144531,2022-03-03
GS,315.73541259765625,2022-03-04
GS,308.2842712402344,2022-03-07
GS,307.7862243652344,2022-03-08
GS,319.4897155761719,2022-03-09
GS,315.9557189941406,2022-03-10
GS,313.1782531738281,2022-03-11
GS,311.2436828613281,2022-03-14
GS,315.2469787597656,2022-03-15
GS,326.356689453125,2022-03-16
GS,328.76055908203125,2022-03-17
GS,330.7813720703125,2022-03-18
GS,324.6710205078125,2022-03-21
GS,328.51153564453125,2022-03-22
GS,321.42431640625,2022-03-23
GS,322.0181579589844,2022-03-24
GS,323.224853515625,2022-03-25
GS,321.12744140625,2022-03-28
GS,325.3031616210937,2022-03-29
GS,321.4052429199219,2022-03-30
GS,316.1472473144531,2022-03-31
GS,316.2621765136719,2022-04-01
GS,314.33709716796875,2022-04-04
GS,310.2667541503906,2022-04-05
GS,302.8922424316406,2022-04-06
GS,300.8714294433594,2022-04-07
GS,307.805419921875,2022-04-08
GS,307.2020568847656,2022-04-11
GS,306.2634582519531,2022-04-12
GS,308.3608703613281,2022-04-13
GS,308.0448303222656,2022-04-14
GS,315.9365539550781,2022-04-18
GS,321.7500305175781,2022-04-19
GS,326.6440124511719,2022-04-20
GS,320.1697082519531,2022-04-21
GS,306.2538452148437,2022-04-22
GS,307.8341369628906,2022-04-25
GS,299.88494873046875,2022-04-26
GS,299.9903259277344,2022-04-27
GS,304.95135498046875,2022-04-28
GS,292.5775146484375,2022-04-29
GS,297.29913330078125,2022-05-02
GS,301.35986328125,2022-05-03
GS,310.410400390625,2022-05-04
GS,299.8370361328125,2022-05-05
GS,299.7317199707031,2022-05-06
GS,295.8337707519531,2022-05-09
GS,292.1656188964844,2022-05-10
GS,288.8039855957031,2022-05-11
GS,286.75445556640625,2022-05-12
GS,294.0140380859375,2022-05-13
GS,290.61407470703125,2022-05-16
GS,299.7413024902344,2022-05-17
GS,293.7650756835937,2022-05-18
GS,295.17291259765625,2022-05-19
GS,293.83209228515625,2022-05-20
GS,303.2274169921875,2022-05-23
GS,300.6799011230469,2022-05-24
GS,301.5897216796875,2022-05-25
GS,309.9507141113281,2022-05-26
GS,314.69146728515625,2022-05-27
GS,314.95166015625,2022-05-31
GS,310.1336975097656,2022-06-01
GS,312.44635009765625,2022-06-02
GS,307.0790710449219,2022-06-03
GS,308.8424377441406,2022-06-06
GS,309.8060607910156,2022-06-07
GS,303.2247009277344,2022-06-08
GS,293.1454772949219,2022-06-09
GS,276.57159423828125,2022-06-10
GS,273.0062866210937,2022-06-13
GS,272.2546691894531,2022-06-14
GS,279.5105895996094,2022-06-15
GS,274.6058654785156,2022-06-16
GS,269.60479736328125,2022-06-17
GS,274.4420166015625,2022-06-21
GS,274.1818542480469,2022-06-22
GS,275.7525329589844,2022-06-23
GS,291.72900390625,2022-06-24
GS,289.8306884765625,2022-06-27
GS,288.587646484375,2022-06-28
GS,292.2396850585937,2022-06-29
GS,286.20758056640625,2022-06-30
GS,288.337158203125,2022-07-01
GS,286.38104248046875,2022-07-05
GS,283.0662841796875,2022-07-06
GS,287.7300720214844,2022-07-07
GS,285.6775817871094,2022-07-08
GS,282.5073547363281,2022-07-11
GS,281.8810119628906,2022-07-12
GS,279.58770751953125,2022-07-13
GS,271.3392639160156,2022-07-14
GS,283.1722106933594,2022-07-15
GS,290.29327392578125,2022-07-18
GS,306.4720153808594,2022-07-19
GS,309.7481994628906,2022-07-20
GS,314.6529846191406,2022-07-21
GS,312.1379699707031,2022-07-22
GS,312.321044921875,2022-07-25
GS,306.95379638671875,2022-07-26
GS,312.7257385253906,2022-07-27
GS,317.1293640136719,2022-07-28
GS,321.25360107421875,2022-07-29
GS,319.9913024902344,2022-08-01
GS,315.9441833496094,2022-08-02
GS,321.0415954589844,2022-08-03
GS,319.7889099121094,2022-08-04
GS,322.48699951171875,2022-08-05
GS,322.4966735839844,2022-08-08
GS,324.36602783203125,2022-08-09
GS,335.2450256347656,2022-08-10
GS,338.87774658203125,2022-08-11
GS,340.9399108886719,2022-08-12
GS,342.89599609375,2022-08-15
GS,342.04803466796875,2022-08-16
GS,340.86279296875,2022-08-17
GS,341.6144104003906,2022-08-18
GS,336.5555114746094,2022-08-19
GS,329.9548645019531,2022-08-22
GS,327.79638671875,2022-08-23
GS,329.4923400878906,2022-08-24
GS,333.8766784667969,2022-08-25
GS,324.1540222167969,2022-08-26
GS,321.7642822265625,2022-08-29
GS,321.48486328125,2022-08-30
GS,322.9800109863281,2022-08-31
GS,323.78582763671875,2022-09-01
GS,321.8246459960937,2022-09-02
GS,316.9800109863281,2022-09-06
GS,320.9314270019531,2022-09-07
GS,325.6110534667969,2022-09-08
GS,330.193603515625,2022-09-09
GS,332.601318359375,2022-09-12
GS,318.82470703125,2022-09-13
GS,317.72760009765625,2022-09-14
GS,321.9605712890625,2022-09-15
GS,316.7081604003906,2022-09-16
GS,319.0867919921875,2022-09-19
GS,313.8440856933594,2022-09-20
GS,311.36834716796875,2022-09-21
GS,303.8052673339844,2022-09-22
GS,293.1742553710937,2022-09-23
GS,286.0382995605469,2022-09-26
GS,282.8926696777344,2022-09-27
GS,292.0285949707031,2022-09-28
GS,287.4848937988281,2022-09-29
GS,284.5140380859375,2022-09-30
GS,290.4363708496094,2022-10-03
GS,305.698486328125,2022-10-04
GS,299.9994506835937,2022-10-05
GS,295.7956237792969,2022-10-06
GS,292.31011962890625,2022-10-07
GS,291.7858581542969,2022-10-10
GS,285.6402587890625,2022-10-11
GS,286.70819091796875,2022-10-12
GS,298.12567138671875,2022-10-13
GS,291.2518920898437,2022-10-14
GS,297.776123046875,2022-10-17
GS,304.70819091796875,2022-10-18
GS,302.6790771484375,2022-10-19
GS,301.7567443847656,2022-10-20
GS,315.6305236816406,2022-10-21
GS,319.1256408691406,2022-10-24
GS,322.7178649902344,2022-10-25
GS,325.9120178222656,2022-10-26
GS,327.358642578125,2022-10-27
GS,331.8634948730469,2022-10-28
GS,334.4751281738281,2022-10-31
GS,338.4265441894531,2022-11-01
GS,339.6013488769531,2022-11-02
GS,338.7081298828125,2022-11-03
GS,347.4848022460937,2022-11-04
GS,351.9993896484375,2022-11-07
GS,353.41680908203125,2022-11-08
GS,351.4556579589844,2022-11-09
GS,367.2905883789063,2022-11-10
GS,373.9507751464844,2022-11-11
GS,371.22259521484375,2022-11-14
GS,371.72747802734375,2022-11-15
GS,371.1935119628906,2022-11-16
GS,368.7177429199219,2022-11-17
GS,368.1546936035156,2022-11-18
GS,369.1352233886719,2022-11-21
GS,372.6885986328125,2022-11-22
GS,374.9993286132813,2022-11-23
GS,377.5332946777344,2022-11-25
GS,371.22259521484375,2022-11-28
GS,372.5332946777344,2022-11-29
GS,377.3608703613281,2022-11-30
GS,375.0740966796875,2022-12-01
GS,371.9176330566406,2022-12-02
GS,363.0834045410156,2022-12-05
GS,354.6498107910156,2022-12-06
GS,351.7279052734375,2022-12-07
GS,349.92974853515625,2022-12-08
GS,350.96563720703125,2022-12-09
GS,354.9136657714844,2022-12-12
GS,360.29827880859375,2022-12-13
GS,352.1773986816406,2022-12-14
GS,341.8675231933594,2022-12-15
GS,338.4667663574219,2022-12-16
GS,336.7663269042969,2022-12-19
GS,336.64910888671875,2022-12-20
GS,342.1900329589844,2022-12-21
GS,337.7142639160156,2022-12-22
GS,337.6458740234375,2022-12-23
GS,334.1864318847656,2022-12-27
GS,333.1114807128906,2022-12-28
GS,335.6131896972656,2022-12-29
GS,335.5643310546875,2022-12-30
GSK,40.18789291381836,2022-01-03
GSK,40.06826019287109,2022-01-04
GSK,40.12347412109375,2022-01-05
GSK,39.91181564331055,2022-01-06
GSK,40.35354232788086,2022-01-07
GSK,41.264610290527344,2022-01-10
GSK,41.44865417480469,2022-01-11
GSK,41.63271331787109,2022-01-12
GSK,41.46706008911133,2022-01-13
GSK,41.8443717956543,2022-01-14
GSK,43.086727142333984,2022-01-18
GSK,42.04682922363281,2022-01-19
GSK,41.301414489746094,2022-01-20
GSK,41.50387573242188,2022-01-21
GSK,40.841285705566406,2022-01-24
GSK,40.83207702636719,2022-01-25
GSK,40.62962341308594,2022-01-26
GSK,42.09284210205078,2022-01-27
GSK,41.64191055297852,2022-01-28
GSK,41.24619674682617,2022-01-31
GSK,41.586692810058594,2022-02-01
GSK,42.0560302734375,2022-02-02
GSK,41.33821868896485,2022-02-03
GSK,41.22779846191406,2022-02-04
GSK,41.40264892578125,2022-02-07
GSK,41.61430740356445,2022-02-08
GSK,40.73085403442383,2022-02-09
GSK,40.8964958190918,2022-02-10
GSK,40.76766204833984,2022-02-11
GSK,39.4516830444336,2022-02-14
GSK,40.14188003540039,2022-02-15
GSK,39.93022155761719,2022-02-16
GSK,39.86579895019531,2022-02-17
GSK,39.608131408691406,2022-02-18
GSK,39.28603744506836,2022-02-22
GSK,39.68174743652344,2022-02-23
GSK,38.46043014526367,2022-02-24
GSK,39.85169219970703,2022-02-25
GSK,39.086029052734375,2022-02-28
GSK,38.796573638916016,2022-03-01
GSK,39.24476623535156,2022-03-02
GSK,38.70320129394531,2022-03-03
GSK,37.517356872558594,2022-03-04
GSK,36.84506988525391,2022-03-07
GSK,37.33061599731445,2022-03-08
GSK,38.60049057006836,2022-03-09
GSK,38.12428665161133,2022-03-10
GSK,37.87217712402344,2022-03-11
GSK,38.06826019287109,2022-03-14
GSK,38.9366340637207,2022-03-15
GSK,39.31011962890625,2022-03-16
GSK,40.19717025756836,2022-03-17
GSK,40.16916275024414,2022-03-18
GSK,40.0010871887207,2022-03-21
GSK,40.36524200439453,2022-03-22
GSK,40.066444396972656,2022-03-23
GSK,40.430606842041016,2022-03-24
GSK,40.41193008422852,2022-03-25
GSK,40.49596405029297,2022-03-28
GSK,40.4212646484375,2022-03-29
GSK,40.80410003662109,2022-03-30
GSK,40.67337417602539,2022-03-31
GSK,40.98150253295898,2022-04-01
GSK,40.85078048706055,2022-04-04
GSK,41.61644744873047,2022-04-05
GSK,42.690242767333984,2022-04-06
GSK,43.16644287109375,2022-04-07
GSK,43.54927062988281,2022-04-08
GSK,43.39987182617188,2022-04-11
GSK,43.446556091308594,2022-04-12
GSK,43.74535369873047,2022-04-13
GSK,43.25047302246094,2022-04-14
GSK,43.138427734375,2022-04-18
GSK,42.84897232055664,2022-04-19
GSK,42.80228042602539,2022-04-20
GSK,42.662227630615234,2022-04-21
GSK,41.89656448364258,2022-04-22
GSK,42.1486701965332,2022-04-25
GSK,41.4483757019043,2022-04-26
GSK,42.42879104614258,2022-04-27
GSK,42.70891189575195,2022-04-28
GSK,42.27939224243164,2022-04-29
GSK,41.75650405883789,2022-05-02
GSK,42.12999725341797,2022-05-03
GSK,42.1673469543457,2022-05-04
GSK,41.4483757019043,2022-05-05
GSK,41.168251037597656,2022-05-06
GSK,40.29987716674805,2022-05-09
GSK,40.54265213012695,2022-05-10
GSK,39.71163177490234,2022-05-11
GSK,39.655609130859375,2022-05-12
GSK,40.44927597045898,2022-05-13
GSK,41.42969512939453,2022-05-16
GSK,41.74716567993164,2022-05-17
GSK,40.73873901367188,2022-05-18
GSK,41.00230026245117,2022-05-19
GSK,41.90592956542969,2022-05-20
GSK,42.12242126464844,2022-05-23
GSK,42.35773849487305,2022-05-24
GSK,42.32950592041016,2022-05-25
GSK,41.811798095703125,2022-05-26
GSK,41.47294235229492,2022-05-27
GSK,41.32233047485352,2022-05-31
GSK,40.5128288269043,2022-06-01
GSK,40.842281341552734,2022-06-02
GSK,40.21162033081055,2022-06-03
GSK,40.29633331298828,2022-06-06
GSK,41.65177917480469,2022-06-07
